video-frame,media_orizzontale0,media_verticale0,media_orizzontale1,media_verticale1,media_orizzontale2,media_verticale2,media_orizzontale3,media_verticale3,media_orizzontale4,media_verticale4,media_orizzontale5,media_verticale5,media_orizzontale6,media_verticale6,media_orizzontale7,media_verticale7,media_orizzontale8,media_verticale8,media_orizzontale9,media_verticale9,target
6_2_2_5_25_3_m,3.983065,-2.2739787,12.896785,-1.7893064,-3.4580832,0.96765447,-7.034638,6.534402,-10.504383,0.7112444,-8.776396,3.3334265,-7.774102,5.4156923,-8.886389,-4.282778,7.5657697,-6.7566714,5.045429229736328,-2.030457019805908,6
6_2_1_2_25_2_m,7.869671,32.352383,-3.4052227,59.336605,-4.941051,55.012424,-9.198864,34.46939,-3.4485378,38.935013,13.042619,27.46355,-13.543604,26.102343,-0.13367735,36.695114,10.937139,13.68933,-19.406904220581055,29.370468139648438,6
6_1_2_27_25_2_m,-2.5174527,-5.3567386,-3.6779826,-5.5657673,-1.4191556,-6.5452647,-4.8596063,-5.6544933,-2.513665,-5.8328824,0.94830054,-5.622812,-1.2334745,-6.0980005,0.4407263,-5.959241,-0.3619117,-5.3926187,-0.8136158585548401,-5.359938144683838,6
6_1_2_27_25_1_m,-0.13769537,-0.5688262,-0.76403123,-0.7023914,-0.9050029,-1.5246681,-0.5776323,-0.93876016,-0.47087342,-1.235966,0.86667514,-1.3061363,0.19371122,-0.49174368,-0.042953994,-1.4385327,0.10201103,-1.3014516,0.08582591265439987,-0.34196338057518005,6
6_2_1_2_25_1_m,1.6839819,-5.031877,2.431701,-5.181308,0.5436859,-3.6969383,1.4416927,-4.650671,0.41630587,-2.2010002,0.5534066,-0.69478613,-2.5675325,-7.5617533,3.5090692,-9.562721,1.3091636,-0.546558,1.0721616744995117,-1.994653344154358,6
6_2_1_24_30_3_m,4.324259,-31.402565,3.721258,-29.469942,3.5430346,-17.561138,15.138506,-19.87965,0.7269097,-24.66835,-3.674685,-18.334284,-5.554079,-20.192379,-3.406877,-25.965857,9.910178,-19.560518,-14.439251899719238,-0.9652537107467651,6
6_2_1_2_25_3_m,7.6278734,-3.439203,-0.2565878,4.222613,10.046066,14.046302,18.507835,0.04333579,-13.068508,-1.5459733,11.746686,4.718929,25.564438,-5.1030054,4.4481196,10.399499,6.987504,-5.876836,10.135480880737305,-3.2866060733795166,6
6_1_2_23_30_2_m,0.8301015,-0.9555521,20.403074,5.6514373,28.293285,11.429068,27.520386,14.442212,12.895872,8.856794,3.1548328,7.292378,14.735035,4.054599,-7.329109,1.1428292,-13.582156,-3.0132475,-0.5869871377944946,1.4707510471343994,6
6_1_2_26_24_1_m,1.2153186,-5.3144283,6.890544,-6.5608892,3.8686743,-8.312997,-5.000202,-10.823295,0.7767765,-6.1973553,-1.200535,-7.0762057,-4.0878944,-4.83037,3.8637052,-9.808943,4.464431,-7.8385835,-0.11480776965618134,-5.7593994140625,6
6_2_2_26_30_1_m,10.190303,4.2106776,16.60998,1.5545001,-7.5001454,20.540565,-7.252995,-8.564573,-4.152091,0.55583674,-4.3083067,5.504435,3.2296534,16.005354,-7.92447,12.556832,-4.8888316,10.499991,-12.906111717224121,-7.140046119689941,6
6_2_2_31_30_1_m,-2.2906437,-6.549528,-6.315756,-4.4863715,-5.550647,-2.5922275,-0.38206866,3.6626153,-9.99932,-0.108499266,-9.499122,-6.1384964,-5.8681674,3.0617912,-3.4587533,-4.916888,-0.7151167,-13.560821,-10.412606239318848,-10.604433059692383,6
6_2_1_1_25_5_m,-1.7311778,1.027864,-3.8819387,1.030499,-4.35961,1.5661955,-2.739515,2.686392,-2.146281,1.6346723,-2.7059534,2.3356953,-2.8651195,0.83187115,-5.384451,1.168125,-4.4651394,-2.252825,-4.644373416900635,-1.2239149808883667,6
6_1_2_28_30_1_m,-5.6843843,23.265068,-9.75174,21.658262,-5.3366,50.066067,40.77835,58.0701,-25.572527,8.415096,-41.006104,-3.7420008,-3.7697904,37.974308,-44.127346,-54.006714,-50.46059,-15.473546,-42.63884735107422,0.22300221025943756,6
6_2_1_1_25_4_m,4.2754965,2.1168318,-0.1005977,-0.16106656,-1.3747761,-0.44194135,0.02658604,-0.4870734,-5.123194,2.2994494,-6.9351273,4.0098047,-6.049365,6.45644,-4.3113985,8.341812,-5.9461308,4.2326646,-4.853025436401367,3.681130886077881,6
6_1_2_9_25_3_m,-6.906542,-7.9210463,-6.5882535,-9.906928,-4.669169,0.23446763,-0.45000657,-7.6017485,-8.72886,-7.3740435,-7.65869,-17.411163,-13.027467,-17.686068,0.16544028,-22.265106,-11.976104,-8.725668,1.1971452236175537,-1.7876452207565308,6
6_2_2_32_30_2_m,6.312013,5.9117656,12.724557,2.4931736,9.5439205,6.1700034,-25.115314,6.711303,-17.998245,-2.6181664,13.290425,-8.730526,-5.8693323,2.993478,0.9362566,14.763094,2.7380545,5.16225,25.97530746459961,7.632025718688965,6
6_1_2_14_30_1_m,-6.6068068,-37.51467,4.883541,-45.03656,-3.8522213,-52.929607,-2.7737575,-43.44796,-5.9024363,-65.92741,-1.0678757,-65.20522,0.020412406,-51.742496,-10.121989,-55.742477,-8.363958,-72.10183,-6.532293319702148,-81.76663208007812,6
6_2_2_25_30_3_m,-15.113889,2.0458436,-3.4995713,-1.1340879,2.3635194,-6.6287203,-7.365709,3.889107,-8.951132,-3.891737,2.2098083,3.4814458,-14.771191,-1.9630622,-8.405292,4.748103,-1.3244141,-1.5793656,-16.212387084960938,-5.7469282150268555,6
6_2_2_32_30_3_m,20.99856,-34.16951,27.92113,-33.255436,15.4292,-40.924805,23.471355,-3.881859,12.848253,-21.972115,7.5383587,-19.836586,3.4304922,-19.622286,2.5815027,-31.558174,21.526218,-4.6295657,34.475425720214844,-27.705459594726562,6
6_1_2_21_25_3_m,-1.5636786,4.851019,7.345669,9.38602,-4.236249,21.302176,14.381513,12.638476,7.7515516,27.670046,13.632962,19.146696,11.997754,13.113511,4.579811,11.941804,-0.61545736,16.284618,7.101146697998047,0.8409919142723083,6
6_1_2_21_25_2_m,-23.450933,10.040259,-23.494099,20.841469,-26.679548,18.81445,-35.73744,26.70431,-34.659306,23.984398,-28.819437,25.501833,6.480171,8.811963,-23.153229,5.596616,-29.899963,21.93314,4.515316009521484,19.643827438354492,6
6_2_2_13_25_3_m,-26.169376,6.7881207,-20.270395,-13.827715,-7.9857364,3.4809637,5.819195,-28.830446,-7.287199,-8.386863,-21.410034,-8.855109,-1.793937,-8.176252,-9.707436,-6.893967,-24.064482,-34.391342,-23.414974212646484,-11.143450736999512,6
6_2_2_6_25_4_m,-2.0561304,1.2208987,11.086043,1.6155437,15.408404,3.2751615,6.3682485,-2.8373475,-3.4822888,10.685725,-5.5860615,6.0701723,-8.011333,2.9885788,3.2424445,10.271644,14.031697,8.546435,8.168295860290527,10.110737800598145,6
6_1_2_28_30_2_m,46.75488,-32.503735,30.467916,-24.072796,57.068516,-9.29664,28.562256,2.845272,24.725512,11.130114,-4.8687067,-10.100816,17.08496,-44.52322,91.29552,-53.32689,82.13933,-57.33768,87.57341766357422,-88.2517318725586,6
6_2_2_6_25_2_m,-3.6155443,-0.3252974,-4.544875,-9.17165,-12.227486,-1.3718568,-6.5476527,4.935396,-3.9586308,1.9455583,-6.724869,1.7747867,-8.866432,-0.2822762,19.142475,4.040323,42.28654,12.250926,16.938230514526367,16.684797286987305,6
6_1_2_2_30_4_m,-4.2022576,-8.71265,-11.801596,-6.3953176,-1.7029665,-6.836806,-1.5510203,-4.642986,-7.1355042,-4.1037626,-6.013123,-5.285138,-5.541045,-6.721309,0.5579614,-2.0344985,-3.157114,-11.044466,-14.556999206542969,-12.770474433898926,6
6_1_2_9_25_2_m,-2.7015858,12.089046,0.59520626,5.9189887,18.377108,0.62375855,22.889637,-0.20827672,5.5594363,13.454298,-11.451227,-3.8980255,10.827667,-2.2803302,23.752556,0.10286028,6.939241,4.843618,-6.1941094398498535,10.866570472717285,6
6_2_2_6_25_3_m,13.931771,-0.45270753,39.4204,-6.069902,32.45749,-9.345431,31.87818,5.1205907,37.62667,-11.117663,-36.364243,-3.2457442,-54.11902,0.3021396,-41.56054,2.142209,-17.868647,-2.5665421,-41.519508361816406,-7.085260391235352,6
6_1_2_21_25_4_m,-17.876701,17.867468,-22.782024,30.911495,6.9050355,4.4270077,-22.486603,7.5507913,-34.787537,23.646866,-35.88238,14.087394,-47.120476,25.333296,-32.196865,24.34421,-25.15395,16.828154,-34.0190544128418,10.722538948059082,6
6_1_2_9_25_4_m,-0.6798358,13.078956,2.6519856,9.028742,16.65445,3.6064217,5.8550444,3.910422,-11.62248,13.516018,-2.97635,2.3587651,-4.672569,8.207066,-3.9340565,-8.032595,5.589442,-0.63976306,1.8760613203048706,1.9557805061340332,6
6_1_2_28_30_3_m,-25.95762,-50.99935,-30.323715,-83.220436,-42.739136,-52.65262,-66.070595,-57.546783,-18.159212,-31.15595,-46.991608,-50.23969,-52.26846,-24.947588,-48.6367,-50.43379,-48.54903,-46.24716,12.472030639648438,-89.74040222167969,6
6_2_2_25_30_4_m,-1.5534759,-8.524084,-4.700568,-20.357565,-7.522929,-12.68887,3.347788,-11.358228,-1.7342944,-7.4509354,-10.275613,-26.65274,-10.342264,-15.665432,-5.234023,-10.918633,-5.4428763,-12.354791,-4.293275833129883,-21.965904235839844,6
6_2_2_13_25_1_m,6.198214,29.887434,19.45276,54.29262,3.1041462,49.140575,11.718213,30.204815,20.126425,27.287918,8.115925,19.84382,-29.837992,-20.786896,-0.0044128583,9.905372,-10.858629,13.634247,-33.51818084716797,-1.783301830291748,6
6_1_2_2_30_1_m,2.8545165,5.6954594,-5.5252957,8.93093,-5.744952,4.488467,-7.7793345,-0.63625073,-7.9488688,-3.8880417,-6.4284368,-2.102797,-8.319088,0.19515622,-3.785777,-0.59413654,-0.7098318,-3.680437,-1.95383882522583,11.174074172973633,6
6_2_1_1_25_3_m,0.086237036,0.0017754644,-0.2713381,-1.1803482,-0.14568287,0.11763634,-0.26188126,0.73557705,-0.6354166,-0.24252242,-0.6110008,-1.6211662,0.108119346,-0.6665646,-0.2258894,-0.111088276,1.0374887,0.4806873,0.6799227595329285,-0.6457406282424927,6
6_2_2_25_30_1_m,-13.42851,-41.780975,12.083677,-27.071224,8.517575,-19.48232,5.4983044,-6.817543,6.3427353,-27.293566,12.926129,-24.283108,13.782824,-35.125145,5.1338577,-8.762041,-4.7202888,-15.718026,6.415005207061768,-23.605648040771484,6
6_2_1_1_25_2_m,3.8200066,-0.26302683,2.520107,-2.2724404,2.0756502,-2.3215058,1.6417367,-1.3901745,1.4506948,-1.5262544,1.0768341,-1.7202562,3.392544,-1.3406315,0.6398096,-2.0850925,2.017095,-1.3863683,1.5204490423202515,1.9866161346435547,6
6_1_2_14_30_2_m,-3.909664,-22.0832,-12.936768,-69.49734,-18.4853,-36.881702,-2.375574,-23.387714,-15.389121,-37.590805,-17.15525,-28.319876,-12.572254,-52.38228,-19.947947,-39.866924,-6.697651,-45.20909,-9.164112091064453,-32.641204833984375,6
6_2_2_25_30_2_m,0.08367576,1.4550567,2.296294,-8.483622,-3.769501,-4.2393355,-2.9882085,-3.9285023,-0.80708665,-14.243911,-0.30245882,-9.030879,-1.153934,-4.3130507,-5.094497,-0.9018572,-5.8576202,-8.622514,-0.07056934386491776,-8.771973609924316,6
6_2_2_25_30_5_m,2.893871,0.25037897,2.3419292,2.145099,3.8584597,-6.965645,4.4267716,-14.684302,4.042594,-8.044245,5.173846,-10.498966,5.575603,-1.2607479,5.807238,-4.5067353,4.988657,-2.917957,4.448790073394775,3.0691604614257812,6
6_1_2_28_30_4_m,33.575558,91.72572,26.106596,60.489986,-9.600532,84.36662,40.910583,97.58099,64.852745,94.798836,101.21894,128.27718,52.11528,101.596,38.42961,113.376495,39.995712,39.671715,59.25433349609375,77.70880889892578,6
6_2_1_1_25_1_m,-3.513192,-0.26872244,-2.4127688,2.044231,-3.6211514,-2.7095337,-3.6286917,0.6825892,-4.3031025,-0.57303923,-6.02955,-0.7379738,-4.5327425,-1.4106928,-1.4337378,1.0228517,-1.6327574,-0.36638218,-1.8770091533660889,-0.6019476652145386,6
6_1_2_9_25_5_m,12.303083,-27.967396,12.43396,-33.22324,10.632247,-21.32288,0.71838516,-21.92873,-3.0991838,-17.260876,-24.506079,-28.517704,2.8307543,-25.16828,8.998387,-19.032238,-6.800634,-27.241447,-10.225190162658691,-20.021387100219727,6
6_1_2_21_25_5_m,-11.141251,17.090876,1.865468,6.9647126,-0.76500297,7.8759108,-15.182018,4.1008,-22.12848,-1.0337138,7.4456916,16.895151,2.8591828,20.74096,-13.795843,-2.5972257,-11.67025,4.546118,-23.656049728393555,30.341468811035156,6
6_2_2_13_25_4_m,-6.775489,-1.0687371,-14.203585,3.4890945,-7.4644976,23.8438,-35.07595,27.919144,-37.47178,28.170534,-12.843391,14.229772,-28.973312,-8.91676,-18.955992,33.67638,-2.7929802,33.817257,-30.216726303100586,40.6472053527832,6
6_1_2_14_30_5_m,6.672605,-25.413998,7.9364963,-45.345,8.27308,-6.0726085,18.021244,1.7707043,39.90057,-15.865439,32.08368,-12.318304,1.5317315,-36.095177,8.090899,-11.09881,14.141337,-48.457462,6.059504985809326,-48.677330017089844,6
6_1_2_2_30_3_m,-1.9926726,-4.6641383,-1.9414159,-1.0974251,0.431599,2.4338026,-1.4723191,-0.8109161,-1.2049224,-1.7960945,0.6496098,-1.566835,5.6095514,-0.7149534,6.431272,4.0802035,11.687746,5.6250854,8.59195613861084,-0.28659960627555847,6
6_2_2_13_25_2_m,9.257057,-6.040523,12.458464,10.987615,19.495771,-13.083452,-15.198318,-32.92535,-26.192759,-31.414991,-13.554724,-9.542846,-6.7930713,-12.833537,3.6187873,-26.856672,2.3859441,-30.849997,5.457435131072998,-24.18231201171875,6
6_1_2_21_25_1_m,-0.79826653,-8.102978,-2.0312872,-6.1937056,-4.047811,-2.179051,-2.126652,-2.5047297,-2.404923,-2.0794566,-3.1913044,-3.661124,-2.3862412,-3.9394176,0.31341547,-2.8730674,-3.6084428,-2.1749647,-1.6793041229248047,-2.6312291622161865,6
6_1_2_14_30_4_m,-22.94282,-30.119041,-15.821225,8.849952,-17.007694,-0.8612473,-3.470108,4.3742223,-14.750295,-2.932208,-6.17828,-42.898815,-23.864923,49.394714,-12.759752,32.80627,-22.505713,68.748795,-15.174050331115723,1.517438292503357,6
6_2_2_13_25_5_m,43.07016,13.336279,36.851574,19.19029,20.830715,-1.8496785,19.717611,-0.38169736,22.610218,4.889818,-11.283901,13.330176,13.624263,-5.772844,35.681812,-21.532118,33.099426,-2.7082841,20.130006790161133,-4.39730978012085,6
6_2_2_6_25_5_m,6.0840187,7.945847,1.6790746,6.239356,4.153368,9.154876,0.73719764,8.123349,0.46066192,10.206647,2.8290517,18.101387,3.585813,13.743391,2.0106719,17.82717,-1.2191283,19.525991,-4.7685160636901855,20.6972713470459,6
6_2_2_32_30_4_m,-6.373663,7.457208,-4.652844,37.54431,2.5577211,18.795134,11.760952,-8.661443,-10.739357,22.318655,-15.049012,33.994564,-5.429186,30.365046,-9.476394,18.515617,-27.555786,15.916673,-7.47664737701416,24.208375930786133,6
6_1_2_2_30_5_m,-0.021057561,-0.17204559,-0.75981593,6.464951,1.7187731,7.579729,3.9164732,7.416227,-0.6725728,6.2059946,3.7353137,6.500532,0.66923505,4.971125,5.544415,6.7919955,4.049296,10.615979,1.9210264682769775,7.825310230255127,6
6_1_2_14_30_3_m,-18.267408,49.873405,-4.9571095,55.208736,1.4663092,44.54223,-1.4704733,68.42064,-5.066007,-23.503109,-5.1697598,51.220005,-10.012349,18.435152,5.4449563,115.07877,15.669531,104.43142,17.940723419189453,98.6153335571289,6
6_1_2_2_30_2_m,3.8796375,-3.9602253,2.821801,-5.864604,0.6151977,-1.7112616,3.8568938,0.80298674,-0.03313316,-4.149282,0.19877401,-3.6009588,2.466085,-2.777635,2.3143094,-6.4951954,-0.20793673,-2.8758748,-0.3803781569004059,-2.330371618270874,6
6_1_2_28_30_5_m,-10.572387,-5.707597,-53.220406,15.662207,-19.761503,3.1100693,-46.10455,18.42371,10.706487,32.184395,-25.50686,9.085918,0.67409986,7.773599,-20.608692,-5.52148,-61.397396,-0.94024634,-69.09647369384766,-21.705345153808594,6
6_2_1_2_25_5_m,-0.043924224,20.239744,-15.934215,-4.3589807,8.777308,5.4610844,-8.625016,4.9796214,-5.669521,-7.5575705,9.861556,1.0222965,-10.812497,-5.440956,9.105553,1.9958138,11.681531,0.38317055,-5.949616432189941,-12.119426727294922,6
6_2_2_32_30_5_m,12.810709,16.159683,10.496329,5.849187,-27.47292,-4.0269747,-24.541925,-17.847565,-18.165236,-16.16893,-21.812231,-10.098716,-11.632948,-9.476943,-0.6384798,-7.1154184,-2.8757768,-3.2815688,-12.66719913482666,-13.422186851501465,6
6_2_2_32_30_1_m,0.39562023,12.074092,5.576767,-9.991465,18.30112,-11.525364,-17.002502,-22.59477,-33.611237,-9.677104,-12.820934,-16.013916,13.46626,-30.95215,-28.2098,-9.112477,-31.00413,-3.7208025,-8.688813209533691,-14.636032104492188,6
6_1_2_9_25_1_m,-6.814756,1.3718643,-7.526325,-7.39339,-0.52181137,-5.967828,-0.46118551,-2.8630714,-16.886383,-1.7231613,-8.70543,-5.4803166,-1.4619861,-5.3190713,-20.496355,-15.426382,-14.830209,-18.319506,-11.218507766723633,1.0165221691131592,6
6_2_2_6_25_1_m,-14.35321,4.8075843,-19.6845,5.97273,-11.850595,8.725464,-34.22345,5.692732,-29.560736,6.106637,-13.433981,-12.808275,-32.35842,10.536838,-1.3679456,-0.39686355,-39.264732,-1.5875908,-14.180032730102539,-11.243043899536133,6
6_2_1_21_30_2_m,-0.8397998,-0.99778277,-10.043944,5.4362984,-1.3072861,1.603833,10.568148,4.2241654,6.302641,3.18179,-1.7475781,14.264282,-3.280816,13.97484,-8.1026325,2.9740965,-3.93915,4.731706,5.922547340393066,3.023322105407715,6
6_2_2_19_25_1_m,-1.3781581,14.855353,-14.06414,24.824266,-9.924016,12.056791,-4.761077,26.300037,-10.044593,9.496767,-8.566318,22.54513,-8.900455,19.29285,-14.44844,20.916248,-14.102148,19.73557,-7.303638458251953,31.696849822998047,6
6_2_2_19_25_4_m,-3.5627198,16.483671,-31.513596,8.453311,-20.235075,-1.3915188,-28.926088,19.2357,-23.032497,23.449423,-21.747316,35.547836,-21.722025,42.97873,-18.586546,18.642267,-15.521677,23.628883,-16.524263381958008,37.897254943847656,6
6_2_2_19_25_5_m,16.368814,-2.8891246,12.434782,1.2703644,14.146505,-12.464348,16.75522,-7.4014344,13.7959,-4.3046384,11.816373,-17.244104,11.049598,-5.905049,13.150566,-17.406404,12.697435,-3.3097067,15.389606475830078,-7.108912467956543,6
6_2_1_21_30_3_m,-6.854153,-2.7547872,-9.484267,3.1892776,-2.5072172,-2.9452968,-0.7135882,-5.2679257,-3.225384,-5.881548,-2.2431974,0.96300596,-8.8705435,-3.9913805,-1.7510757,-11.0232115,-3.043502,-11.646612,-9.200506210327148,-4.427214622497559,6
6_1_2_30_30_1_m,-6.004629,-9.243989,-15.842213,-8.995957,-3.0644698,-3.9312398,-0.88568026,-8.793967,-3.3393548,-14.09054,-9.492087,-9.890787,-10.849478,-7.678528,-22.132757,-14.337605,-10.261099,-21.826277,-13.321207046508789,-12.860992431640625,6
6_2_2_19_25_3_m,9.823167,2.3447187,6.9704742,1.9600955,13.693101,-10.784365,9.303031,5.045467,15.457354,6.768445,7.9666,14.438583,7.4695535,11.583711,9.577587,5.5955095,7.312955,-6.4250927,9.306879043579102,-1.2389932870864868,6
6_1_2_30_30_5_m,17.156094,-5.8937764,19.439474,-2.7444289,11.341725,-7.1955266,23.335585,-12.44482,14.815812,-9.77073,16.943985,0.43345526,21.14527,-1.6934892,11.417366,6.537842,11.756696,7.898187,14.628561019897461,10.324928283691406,6
6_2_1_21_30_4_m,6.1500645,-2.472637,7.342605,-4.6423507,1.5473698,-9.249074,11.323085,-9.7904625,5.5046835,-5.214989,9.20422,-12.433352,10.369743,-13.831453,10.931236,-20.38835,8.202389,-7.489998,4.406505584716797,-1.1243655681610107,6
6_1_2_30_30_3_m,-6.7728314,-6.230811,-10.1622925,-4.2020545,-8.774056,-6.244191,-4.912788,-6.138372,0.7141871,-8.60199,-3.736535,-6.935834,8.216107,-0.04208712,9.406916,2.996155,7.8979645,3.9553728,3.8268826007843018,3.658496379852295,6
6_1_2_30_30_4_m,-2.955717,-11.407166,2.1613522,-13.9143305,-0.7103812,-4.468552,0.68558794,-7.9556246,2.048614,-10.934274,-4.825039,-15.194632,-8.174853,-17.141949,-2.030452,-11.707175,8.787391,-8.064087,8.280948638916016,-5.987210273742676,6
6_2_1_21_30_5_m,2.2715485,-8.194129,-1.2541431,1.5440472,-1.1498437,10.152499,8.558401,-1.4818789,-16.245878,4.972479,0.6525728,5.6915927,3.164782,14.437259,4.579068,1.4078991,-0.5820141,5.841239,-2.012023448944092,8.365930557250977,6
6_1_2_30_30_2_m,2.9222279,-3.6802175,3.4334219,-2.1144323,2.8554714,3.8784509,5.5526085,4.203716,-0.65488887,-2.066682,6.5170755,13.485909,3.9582047,5.7346277,-3.213447,7.1128287,1.7163688,3.5667992,-1.9577494859695435,6.155942916870117,6
6_2_1_21_30_1_m,0.42503825,0.08956114,1.3069268,0.18357491,4.406788,0.4584703,5.640966,2.2102404,-0.16191573,0.075120516,-2.3135848,-0.22255804,2.6538255,0.036372323,1.2202134,0.12998201,-0.25986937,-0.49722815,1.5209001302719116,-0.41143447160720825,6
6_2_2_19_25_2_m,2.1766658,-11.48251,4.9247885,-10.052461,10.462408,-12.633425,17.175638,-9.779251,1.8474218,-10.765398,-14.807532,8.120221,-2.247514,0.60389364,-9.678904,2.415794,7.2188816,-9.6228695,13.112966537475586,-3.1591248512268066,6
4_2_2_11_25_2_m,1.4973986,-1.7635622,8.920527,3.1586733,13.553552,-3.8400862,21.005304,-2.2536304,18.558327,-12.354472,-14.530948,-12.076935,2.5068908,-6.071807,11.061753,-5.0319242,12.535871,-7.7762737,3.198754072189331,-13.435356140136719,4
4_2_2_10_30_5_m,-0.76125395,-1.8494033,2.024588,-1.5066289,1.670799,-0.44898123,0.8952256,0.14903428,0.5801539,2.269692,1.3350039,-1.3157859,-1.7056854,-0.6162329,-3.3934915,1.1804726,-2.9039612,-0.66332734,-3.072657346725464,-0.1792333871126175,4
4_1_2_4_30_1_m,17.64354,2.6552916,6.9054394,-2.8042133,14.391205,24.02081,6.378139,9.179894,4.5437818,-5.6921535,0.47459057,-0.41839474,4.9633117,6.9685373,8.298638,-7.7245564,14.289286,-5.1187916,9.320486068725586,-13.091062545776367,4
4_1_1_7_24_4_m,-1.3421513,10.988128,8.996767,-13.117802,-3.832179,4.743536,0.35666254,-7.5497694,3.9920573,-9.8618355,-3.4351256,15.022397,-0.74363875,1.1185904,-8.897326,10.283238,1.6053625,6.3356757,4.972330093383789,-6.962665557861328,4
4_2_2_10_30_1_m,-3.5001006,-6.7253904,11.272456,-1.1299511,16.016752,-5.142809,7.3104916,-2.6154575,2.1471174,-1.9132284,-9.51219,9.915127,-10.205224,-3.8439145,-4.32435,11.836921,-5.2006426,18.821259,-3.630398750305176,22.167552947998047,4
4_2_2_10_30_2_m,-1.3015918,4.6462817,0.97564846,-2.757281,0.7145248,-0.93749803,2.7383184,-0.6704265,4.9817157,-3.715975,2.829956,2.0497012,2.6227608,-4.6338964,3.2514243,-1.2018025,-0.14571387,2.0190248,1.6180561780929565,-1.6711599826812744,4
4_1_1_7_24_1_m,6.2101655,26.82647,9.564362,36.983364,16.329487,35.73455,5.1870494,13.011241,28.791866,30.874561,22.919903,25.722206,10.240204,18.14756,44.02493,33.029903,16.20292,18.032288,12.33510684967041,34.89822006225586,4
4_1_2_2_30_1_m,0.972062,-1.0050967,-0.19803934,-0.3890886,0.6217909,-0.8305098,3.3224707,-2.7747474,1.4672678,-3.6152742,1.6170408,-3.2816222,0.65010566,-1.0777696,0.40755084,-2.2648654,2.4807818,-3.6782033,0.8940709233283997,0.7657390832901001,4
4_1_2_4_30_2_m,-4.6517606,-4.1604815,-0.87402683,-11.1397915,2.8238258,-8.230696,-9.923201,-7.74382,-0.8475965,-3.918176,-0.16937147,-7.2952204,-12.287604,10.101562,-0.25670704,-4.240971,-1.6935931,-4.7690725,-1.2243423461914062,-7.448481559753418,4
4_1_1_7_24_5_m,11.766853,8.273301,21.851404,-2.8820295,-17.27915,-6.7786417,8.948105,-11.071496,13.326249,-17.200388,12.842353,-5.091594,15.956336,37.56337,23.996553,3.621795,1.1378853,-4.1339946,11.778100967407227,14.195784568786621,4
4_2_1_2_25_4_m,-13.694104,1.3200798,-1.8206204,-9.327348,-7.85469,5.812879,-42.216522,-21.816765,-22.885893,-14.178409,-5.220211,-1.6344489,1.5105944,-4.755417,-6.376663,-15.625581,-24.239553,-7.5863557,-9.187376976013184,7.994601726531982,4
4_1_1_12_25_4_m,-4.6569366,0.109139666,-4.4537783,-1.9869152,0.18835539,-5.8271127,-5.02163,-5.9876795,-7.6059504,-9.463889,-4.767078,-5.5096006,-5.4477863,-0.8106017,7.6314845,0.40798286,9.794745,4.0344267,4.560023307800293,0.8633551597595215,4
4_1_1_12_25_5_m,-4.373245,-4.2194295,-9.395663,0.6469919,-1.613859,0.48393318,-8.271642,1.0310696,-7.183124,1.2122302,5.106068,-2.1034524,0.66484976,-0.54793173,3.5544093,-1.0403546,-3.288041,-2.0906606,0.6099393963813782,-5.231796741485596,4
4_1_1_12_25_1_m,-0.20296232,0.5238548,-0.23729417,0.60007906,-0.2527836,0.56773573,-0.33227664,0.71643305,-0.34101993,0.5216998,-0.29465896,0.62499356,-0.3116722,0.65124583,-0.05495866,1.7733294,-0.09029923,3.1825314,0.494365394115448,6.320804119110107,4
4_1_1_7_24_2_m,-2.7067525,-6.087079,20.463848,26.074837,16.787876,31.066868,19.243673,23.568542,18.137602,11.666633,20.436455,11.2884655,26.021065,18.473013,-18.814444,13.129179,7.7218647,-1.8103595,8.30341911315918,16.10698890686035,4
4_1_1_7_24_3_m,-3.2382789,-1.2777603,-8.470964,14.617493,-24.931097,-13.19499,-23.532213,-0.8205187,-19.072008,3.3386319,-14.795946,-4.197448,-19.328817,3.267018,-2.0953429,13.082021,-8.0129,-19.480505,-7.805780410766602,10.943758010864258,4
4_2_1_2_25_2_m,-8.247005,-8.473766,30.926178,-0.0929455,18.064745,3.6943972,7.577463,-13.844361,-38.66295,-8.53298,-45.58933,-31.720316,-24.66795,-22.434752,-12.043751,-14.005454,-44.773838,11.537471,-8.884413719177246,-3.3086495399475098,4
4_1_2_4_30_5_m,10.925276,2.708641,6.969065,3.5669184,1.8617672,4.631374,2.8580508,-6.063831,-0.62841135,6.2488317,4.0804768,5.5106745,6.1673365,7.947762,1.7992904,2.7256052,-4.750651,8.043484,-1.6592700481414795,5.534815788269043,4
4_1_1_12_25_2_m,-14.847449,-6.4615974,-18.162457,4.3402653,4.5307703,6.8746343,-0.9249563,-3.2651165,2.0193217,10.314224,4.6951485,3.726737,-0.029413944,1.9017121,-6.1272345,-21.456375,-6.5661883,-21.580591,-5.378788948059082,-19.48263168334961,4
4_2_1_2_25_3_m,14.528697,10.274362,37.46725,9.681581,50.205338,10.709309,28.635517,24.983036,32.568726,19.234549,16.185217,2.927249,2.911435,-8.638942,11.267961,4.5240126,3.9843206,2.2559948,7.692065715789795,6.9183220863342285,4
4_2_2_10_30_3_m,-6.9030166,4.743679,-20.88782,0.6664987,-6.841687,0.53390735,-13.155904,-5.183805,-13.921375,-12.254851,1.0374389,0.5282476,-5.0660944,2.134067,-17.914001,2.759422,-12.765305,0.14829414,-4.7363200187683105,-2.162766456604004,4
